mjd,flux,err,trend1,trend2,zp,sector
58330.82635498047,219.9779614127495,3.3426075911309843,215.3235576768779,215.3235576768779,20.44,1.0
58330.84716796875,210.03862132898377,2.81626203682062,214.84286307503535,214.84286307503535,20.44,1.0
58330.86798095703,202.32241427165104,2.3155329567232554,214.54135549825696,214.54135549825696,20.44,1.0
58330.88885498047,216.6535884676095,2.309530722559155,213.813736742125,213.813736742125,20.44,1.0
58330.90966796875,214.6332916076083,2.118973775067545,213.6105870184012,213.6105870184012,20.44,1.0
58330.93048095703,215.3161402408933,3.1162809834224086,213.50487789342668,213.50487789342668,20.44,1.0
58330.95135498047,217.75413986537964,3.047053155044564,217.9232146541783,217.9232146541783,20.44,1.0
58330.97216796875,218.5559133466829,3.084202695559265,219.12245531701356,219.12245531701356,20.44,1.0
58330.99298095703,209.29865745416208,2.4308348699924665,219.95677369117612,219.95677369117612,20.44,1.0
58331.01385498047,233.25077159691244,2.6621198598180023,221.46194677038244,221.46194677038244,20.44,1.0
58331.03466796875,225.04827310745645,2.5417257440594963,222.88580340443855,222.88580340443855,20.44,1.0
58331.05548095703,220.47352022674596,2.3276094849971436,224.81922226284982,224.81922226284982,20.44,1.0
58331.07635498047,225.85235179533785,3.0514946750603302,224.56200132034434,224.56200132034434,20.44,1.0
58331.09716796875,227.72113630377223,3.2273000233308626,220.5172402290239,220.5172402290239,20.44,1.0
58331.11798095703,232.08984535556192,2.4445674116091305,219.95077827798292,219.95077827798292,20.44,1.0
58331.13885498047,207.49811085662364,2.3239009221379416,222.51029791846074,222.51029791846074,20.44,1.0
58331.15966796875,204.93744395766925,1.4176931207099905,222.87285910456808,222.87285910456808,20.44,1.0
58331.18048095703,221.08303945016982,2.56391196561886,225.20076278069502,225.20076278069502,20.44,1.0
58331.20135498047,238.3901577100906,4.362620624422704,226.53391677954932,226.53391677954932,20.44,1.0
58331.22216796875,228.39028009808928,5.58418632297378,231.43608346064156,231.43608346064156,20.44,1.0
58331.24298095703,244.01646203666093,5.781790321956283,235.6625502998279,235.6625502998279,20.44,1.0
58331.26385498047,241.42192334754162,5.174607611950523,238.45423477226234,238.45423477226234,20.44,1.0
58331.28466796875,241.8132776242696,3.3132258201151634,241.39249109218747,241.39249109218747,20.44,1.0
58331.30548095703,234.52271183197357,2.6157880031620753,245.28620462382145,245.28620462382145,20.44,1.0
58331.32635498047,240.62483075721104,2.162156968870746,245.32905446345183,245.32905446345183,20.44,1.0
58331.34716796875,258.95795194956645,2.729152221674665,244.6715838816658,244.6715838816658,20.44,1.0
58331.36798095703,255.64627481952715,3.2252617710177085,242.83401586252705,242.83401586252705,20.44,1.0
58331.38885498047,244.31641091407366,3.287284461766576,242.11213728613984,242.11213728613984,20.44,1.0
58331.40966796875,236.81962927503923,3.505773611945205,240.73263160967218,240.73263160967218,20.44,1.0
58331.43048095703,228.95030149029844,2.771147196428052,242.95497242223564,242.95497242223564,20.44,1.0
58331.45135498047,229.46956179726283,1.8306773415487618,247.20600957400197,247.20600957400197,20.44,1.0
58331.47216796875,230.96829102193777,2.324604581337266,256.42230636009424,256.42230636009424,20.44,1.0
58331.49298095703,274.51433763751055,2.2681710077901283,261.65007922200107,261.65007922200107,20.44,1.0
58331.51385498047,285.40353488189146,2.9349495501054212,267.6492149286703,267.6492149286703,20.44,1.0
58331.53466796875,308.83048841671973,3.3964716184593664,274.01016662047203,274.01016662047203,20.44,1.0
58331.55548095703,273.4140393083871,3.0781781820166767,282.2035276121473,282.2035276121473,20.44,1.0
58331.57635498047,270.9442514369829,3.090392667376327,291.17554822833284,291.17554822833284,20.44,1.0
58331.59716796875,273.99622363987504,2.121743888550216,293.39091514212174,293.39091514212174,20.44,1.0
58331.61798095703,288.32181796366456,2.465275090549677,291.4095747066967,291.4095747066967,20.44,1.0
58331.63885498047,337.31848195080914,2.225154721390412,298.13725509018417,298.13725509018417,20.44,1.0
58331.65966796875,300.911103278414,2.6465542880677173,306.95657711976173,306.95657711976173,20.44,1.0
58331.68048095703,294.9611053687441,2.5366242162618993,314.21471553266355,314.21471553266355,20.44,1.0
58331.70135498047,320.50780199279967,2.0773791887827127,313.06529362758005,313.06529362758005,20.44,1.0
58331.72216796875,332.67950564402605,1.441943984179986,306.11963041591974,306.11963041591974,20.44,1.0
58331.74298095703,324.80319253018735,1.8835724383615622,309.5960525603999,309.5960525603999,20.44,1.0
58331.76385498047,280.2758646280805,3.5275078501228236,313.3128672384877,313.3128672384877,20.44,1.0
58331.78466796875,288.69883946918657,4.740081678162934,312.9736065529552,312.9736065529552,20.44,1.0
58331.80548095703,325.24605828977525,5.633353453510985,309.2751524024599,309.2751524024599,20.44,1.0
58331.82635498047,320.97880811535845,5.593390469252487,310.1254043064947,310.1254043064947,20.44,1.0
58331.84716796875,318.1329771940722,5.269220276164389,318.98440853582747,318.98440853582747,20.44,1.0
58331.86798095703,306.79032659055974,3.5806669157390805,327.0927769075355,327.0927769075355,20.44,1.0
58331.88885498047,330.7549558584303,2.1948439652560094,333.37802653028933,333.37802653028933,20.44,1.0
58331.909729003906,342.28889423341036,1.9899807499696494,339.2480994718023,339.2480994718023,20.44,1.0
58331.93054199219,345.45741807114206,2.7444350887859454,346.07176184219975,346.07176184219975,20.44,1.0
58331.95135498047,369.24280564905234,3.3339010518334042,352.5858048674776,352.5858048674776,20.44,1.0
58331.972229003906,362.0693187059492,3.2469753338848504,362.5847925164993,362.5847925164993,20.44,1.0
58331.99304199219,365.89861378685436,2.764526112703911,361.34262804529146,361.34262804529146,20.44,1.0
58332.01385498047,352.3886277675048,2.6503969798298845,356.42412143520073,356.42412143520073,20.44,1.0
58332.034729003906,400.74786940158185,1.1195896130263174,348.610139950202,348.610139950202,20.44,1.0
58332.05554199219,333.59374293495574,1.6246733640444007,343.1307689437266,343.1307689437266,20.44,1.0
58332.07635498047,311.027871800507,2.386090565874022,338.9192073642025,338.9192073642025,20.44,1.0
58332.097229003906,314.5449352540609,2.703938076883688,338.2967170292428,338.2967170292428,20.44,1.0
58332.11804199219,323.7137216606219,3.2053642780154656,327.42141599426145,327.42141599426145,20.44,1.0
58332.13885498047,336.41768273018573,3.547207979214481,326.28134934068663,326.28134934068663,20.44,1.0
58332.159729003906,348.0311954227866,1.6051196759464597,335.10023604479505,335.10023604479505,20.44,1.0
58332.18054199219,324.62076215671243,1.5289937134338014,343.0943529472841,343.0943529472841,20.44,1.0
58332.20135498047,325.6132763599319,1.9861957074953047,349.4735233273474,349.4735233273474,20.44,1.0
58332.222229003906,372.76007872926596,2.584476042026007,353.5625914144515,353.5625914144515,20.44,1.0
58332.24304199219,370.50375357148437,2.426603113686791,355.31920206966623,355.31920206966623,20.44,1.0
58332.26385498047,368.36791432106463,2.3589448534111885,360.493856222285,360.493856222285,20.44,1.0
58332.284729003906,365.04115933991477,2.1238987636551383,366.1075787227014,366.1075787227014,20.44,1.0
58332.30554199219,360.32747000928964,1.455521005877698,365.57624605104564,365.57624605104564,20.44,1.0
58332.32635498047,360.84334122504356,1.9861605596725747,362.1762940765967,362.1762940765967,20.44,1.0
58332.36804199219,364.90933386284723,4.82093673539722,360.6748990501861,360.6748990501861,20.44,1.0
58332.38885498047,369.04075002767524,5.7524030698402235,359.7469279767781,359.7469279767781,20.44,1.0
58332.409729003906,346.70408975034206,5.801313171986036,356.92304055346915,356.92304055346915,20.44,1.0
58332.43054199219,357.85814913619095,4.190470824450865,351.44041772936833,351.44041772936833,20.44,1.0
58332.45135498047,358.54536182605807,2.8224141035498094,345.85479344140924,345.85479344140924,20.44,1.0
58332.472229003906,340.5602580461272,2.219739872635272,341.26396230386393,341.26396230386393,20.44,1.0
58332.49304199219,322.4649814563379,2.2088648657700287,339.9978617045414,339.9978617045414,20.44,1.0
58332.51385498047,325.8099638471333,2.819989650735204,334.91484515606226,334.91484515606226,20.44,1.0
58332.534729003906,336.90493206485826,3.1747618545361367,326.7236977793518,326.7236977793518,20.44,1.0
58332.55554199219,337.841385555084,3.1499588208705354,322.19933740071906,322.19933740071906,20.44,1.0
58332.57635498047,322.2770332968372,3.0139416780088752,320.190175573542,320.190175573542,20.44,1.0
58332.597229003906,301.20733018908527,2.4905532860343107,314.87007877130594,314.87007877130594,20.44,1.0
58332.61804199219,308.88973539569747,1.789801123920191,308.7412912672871,308.7412912672871,20.44,1.0
58332.63885498047,308.40084866609845,1.7144583864102187,308.4008086029994,308.4008086029994,20.44,1.0
58332.659729003906,288.5692862314812,2.5820934109331692,308.7527286084061,308.7527286084061,20.44,1.0
58332.68054199219,294.0034195367267,3.43383315925769,314.4578414738756,314.4578414738756,20.44,1.0
58332.70135498047,335.45800690506985,3.6303890860409953,320.51006966791243,320.51006966791243,20.44,1.0
58332.722229003906,324.74047333468366,3.041693469823863,324.9977112542664,324.9977112542664,20.44,1.0
58332.74304199219,341.1431202473717,1.9750034123272457,331.8379094744798,331.8379094744798,20.44,1.0
58332.76385498047,351.2553327539555,1.7360612088138343,336.5242676994489,336.5242676994489,20.44,1.0
58332.784729003906,339.8143397705762,1.9843842461225103,339.91649597595637,339.91649597595637,20.44,1.0
58332.80554199219,336.4506737729749,2.535580055317028,343.6953381597368,343.6953381597368,20.44,1.0
58332.82635498047,326.8079271115107,4.095409401054349,341.98479450714166,341.98479450714166,20.44,1.0
58332.847229003906,359.203604840622,2.317517422103395,340.7845867298032,340.7845867298032,20.44,1.0
58332.86804199219,351.1923686211468,1.8708928430659024,342.1676217930642,342.1676217930642,20.44,1.0
58332.88885498047,329.1693146792055,1.428905246118868,342.5388305131628,342.5388305131628,20.44,1.0
58332.909729003906,342.85387831258674,2.3744204840595176,341.50081455717435,341.50081455717435,20.44,1.0
58332.93054199219,349.4955852134031,3.7530199536028905,338.59830408849496,338.59830408849496,20.44,1.0
58332.95135498047,339.049134813665,5.415132243402532,332.1938170918758,332.1938170918758,20.44,1.0
58332.972229003906,319.54181541959156,5.82985767780266,326.6006774671896,326.6006774671896,20.44,1.0
58332.99304199219,338.8860315598662,5.399503578884898,320.16940898305234,320.16940898305234,20.44,1.0
58333.01385498047,306.3609596448126,3.6133508354210973,313.20107215876084,313.20107215876084,20.44,1.0
58333.034729003906,290.01733730640234,2.0379254603060613,306.99991710487757,306.99991710487757,20.44,1.0
58333.05554199219,297.8349989236258,1.4702783348580877,303.39858669713226,303.39858669713226,20.44,1.0
58333.07635498047,300.7172274433625,2.3744381508742647,295.8729279048774,295.8729279048774,20.44,1.0
58333.097229003906,295.6410494364819,3.038732839452866,294.16160341270245,294.16160341270245,20.44,1.0
58333.11804199219,294.3325025653748,3.175300995091956,293.56013076242436,293.56013076242436,20.44,1.0
58333.13885498047,286.2064200140816,3.0262558916663473,291.2015933187412,291.2015933187412,20.44,1.0
58333.159729003906,294.3816881995882,2.7225596678380573,287.6389539326891,287.6389539326891,20.44,1.0
58333.18054199219,285.8070287544556,2.0418471781034015,283.48252307034636,283.48252307034636,20.44,1.0
58333.20135498047,281.32523681784414,1.6402235289469107,280.746434730643,280.746434730643,20.44,1.0
58333.222229003906,275.77875174099745,2.0330832043518168,281.35717391632835,281.35717391632835,20.44,1.0
58333.24304199219,266.54603340008305,3.2184491299408755,281.0609207798181,281.0609207798181,20.44,1.0
58333.26385498047,275.17988418745085,3.411529169136945,281.8866497055925,281.8866497055925,20.44,1.0
58333.284729003906,290.4815943138793,2.7882678342662666,283.7125954025564,283.7125954025564,20.44,1.0
58333.30554199219,292.30791624401644,1.6286423167392632,290.3167784633495,290.3167784633495,20.44,1.0
58333.32635498047,291.5871312348765,1.4160883042838739,300.6842009980536,300.6842009980536,20.44,1.0
58333.347229003906,294.10685669659136,1.707593708017837,308.3770771958204,308.3770771958204,20.44,1.0
58333.36804199219,322.00803316654947,1.9629205587431413,316.620733039086,316.620733039086,20.44,1.0
58333.38885498047,339.1179911430114,2.5174135310859125,318.51829701026423,318.51829701026423,20.44,1.0
58333.409729003906,329.03001757181835,2.6393894862842644,315.4928531218804,315.4928531218804,20.44,1.0
58333.43054199219,348.18718521673895,2.1832056159522537,312.42509432095574,312.42509432095574,20.44,1.0
58333.45135498047,305.59086404226366,1.4166234523992165,304.3615437817215,304.3615437817215,20.44,1.0
58333.472229003906,270.4090240161895,1.5780413484752045,291.0588802056597,291.0588802056597,20.44,1.0
58333.49304199219,272.63254509011904,2.5549812511570296,281.08369393912005,281.08369393912005,20.44,1.0
58333.51385498047,265.56317939190944,4.18755029363768,266.55512786047456,266.55512786047456,20.44,1.0
58333.534729003906,245.99934611057887,5.645029918607297,256.5881342171832,256.5881342171832,20.44,1.0
58333.55554199219,259.20371370604096,5.860569875428252,252.86302105445873,252.86302105445873,20.44,1.0
58333.57635498047,246.48722266622033,4.679884160780127,251.63557074592512,251.63557074592512,20.44,1.0
58333.597229003906,235.82190853922467,2.730908248144273,250.70130728717027,250.70130728717027,20.44,1.0
58333.61804199219,244.33323187711767,1.5800061471083569,253.59904052659306,253.59904052659306,20.44,1.0
58333.63885498047,264.0403929303841,1.689084378367164,253.7284646360236,253.7284646360236,20.44,1.0
58333.659729003906,259.02333518062534,2.7307658819803287,257.0577098689897,257.0577098689897,20.44,1.0
58333.68054199219,266.2834787865385,2.9250523470637275,261.810072222667,261.810072222667,20.44,1.0
58333.70135498047,260.1096824720545,3.2824083289483785,263.8195100378507,263.8195100378507,20.44,1.0
58333.722229003906,269.7919392969834,3.0519789005784044,259.36631710208883,259.36631710208883,20.44,1.0
58333.74304199219,269.08844501496543,2.393877407446348,256.3409111775298,256.3409111775298,20.44,1.0
58333.76385498047,258.39929658340367,1.91653037898747,254.41894438471894,254.41894438471894,20.44,1.0
58333.784729003906,232.86804238005078,1.538111841454266,258.49942070484303,258.49942070484303,20.44,1.0
58333.80554199219,237.84549370871218,2.910575380667376,260.0081437659885,260.0081437659885,20.44,1.0
58333.82635498047,252.8297112368628,3.272394771436083,261.028222619096,261.028222619096,20.44,1.0
58333.847229003906,288.6730167129231,2.9385146356545673,259.2964017273993,259.2964017273993,20.44,1.0
58333.86804199219,280.3530007250018,2.3243047371033043,261.7091442598616,261.7091442598616,20.44,1.0
58333.88885498047,276.2289969867178,1.7497936950221475,263.7985269644842,263.7985269644842,20.44,1.0
58333.909729003906,246.27655034152698,1.8036242506060878,262.6344492500493,262.6344492500493,20.44,1.0
58333.93054199219,249.75724010728655,1.8459473521364418,253.43093323095758,253.43093323095758,20.44,1.0
58333.95135498047,252.47117264107052,2.4919723268411182,249.43732702249795,249.43732702249795,20.44,1.0
58333.972229003906,244.68116723581838,2.9050939159916007,247.99146042331967,247.99146042331967,20.44,1.0
58333.99304199219,224.24840457928104,2.868575291126681,246.31189645211924,246.31189645211924,20.44,1.0
58334.01385498047,252.39775726578432,2.1163419262012737,241.23304083525028,241.23304083525028,20.44,1.0
